team1.win,team1.composition.champion1,team1.composition.champion1_items,team1.composition.champion2,team1.composition.champion2_items,team1.composition.champion3,team1.composition.champion3_items,team1.composition.champion4,team1.composition.champion4_items,team1.composition.champion5,team1.composition.champion5_items,team2.win,team2.composition.champion6,team2.composition.champion6_items,team2.composition.champion7,team2.composition.champion7_items,team2.composition.champion8,team2.composition.champion8_items,team2.composition.champion9,team2.composition.champion9_items,team2.composition.champion10,team2.composition.champion10_items
False,Blitzcrank,"[3859, 3190, 3117, 0, 3067, 1027, 3364]",Xayah,"[3123, 1036, 6671, 1055, 3508, 3006, 3363]",Anivia,"[1082, 2421, 3040, 3191, 6653, 3020, 3363]",Mordekaiser,"[3076, 4633, 3157, 1011, 3111, 1054, 3340]",Rengar,"[3508, 6692, 3036, 3158, 1038, 0, 3364]",True,Alistar,"[3801, 3860, 3190, 3117, 3067, 1006, 3364]",Samira,"[6673, 2003, 1036, 3047, 6676, 1055, 3363]",Yasuo,"[3031, 3006, 3051, 6673, 3086, 2055, 3363]",FiddleSticks,"[3020, 3152, 3916, 1028, 0, 3157, 3330]",DrMundo,"[1054, 2055, 6662, 3067, 3211, 3047, 3340]"
True,Nautilus,"[3860, 3190, 2055, 8001, 3047, 0, 3364]",Jinx,"[3123, 3026, 3031, 3085, 6672, 3006, 3363]",Qiyana,"[6630, 6694, 3814, 3158, 3042, 0, 3364]",FiddleSticks,"[3152, 3157, 3020, 3102, 3916, 0, 3330]",Shen,"[3124, 3111, 0, 3748, 3068, 0, 3363]",False,Alistar,"[3190, 3860, 3109, 3111, 3075, 1028, 3364]",Ezreal,"[3042, 3140, 6632, 3110, 3158, 3035, 3363]",Yone,"[3031, 2420, 3006, 3033, 3072, 6673, 3363]",Khazix,"[6691, 3814, 3158, 6695, 6694, 3134, 3364]",Ryze,"[6656, 3157, 3158, 3040, 3135, 3165, 3340]"
False,Brand,"[3853, 3020, 3916, 3108, 3802, 2055, 3364]",Varus,"[3133, 1036, 0, 1001, 3070, 6693, 3363]",Katarina,"[1082, 3115, 3020, 3152, 3057, 3113, 3340]",RekSai,"[6693, 2031, 3047, 3134, 0, 0, 3340]",TahmKench,"[1054, 2031, 3006, 6662, 3077, 1028, 3340]",True,Sion,"[1054, 3068, 1001, 1029, 2055, 0, 3340]",Samira,"[2055, 2031, 3111, 6673, 3134, 1018, 3340]",Malphite,"[2003, 3802, 1056, 3047, 1026, 0, 3340]",Ekko,"[2031, 3152, 1029, 0, 0, 3020, 3364]",Alistar,"[3859, 3190, 2031, 3117, 1028, 2055, 3364]"
False,Trundle,"[1054, 6632, 3111, 3077, 3075, 0, 3340]",Alistar,"[3190, 3860, 2055, 3067, 3117, 3742, 3364]",Veigar,"[6656, 3020, 1052, 1058, 0, 3070, 3340]",Ekko,"[3157, 3152, 0, 3916, 1028, 3020, 3364]",Kalista,"[3085, 1038, 1036, 6673, 3124, 3006, 3363]",True,Swain,"[6656, 3853, 2424, 3191, 3020, 0, 3364]",Jhin,"[6671, 1055, 3009, 3134, 1037, 0, 3340]",Neeko,"[1056, 3020, 6655, 3165, 0, 0, 3340]",LeeSin,"[6692, 2031, 2055, 3111, 3123, 3133, 3340]",Garen,"[1054, 3047, 3075, 6631, 1036, 0, 3340]"
False,Graves,"[3140, 3111, 6673, 6694, 3072, 3086, 3364]",Braum,"[3857, 3047, 6662, 3075, 3083, 0, 3364]",Ryze,"[3157, 6656, 6035, 3102, 3020, 3040, 3363]",Ashe,"[3139, 6673, 3006, 3091, 3085, 1031, 3363]",Viego,"[6632, 6035, 3111, 3153, 3053, 3026, 3340]",True,Mordekaiser,"[1011, 4633, 3143, 3115, 3075, 3047, 3340]",Pantheon,"[3857, 6692, 3044, 3111, 6333, 6676, 3364]",Malzahar,"[6653, 3135, 3020, 1058, 4637, 3165, 3364]",Shaco,"[3117, 6653, 3157, 3165, 4637, 0, 3364]",Jhin,"[3009, 6671, 6676, 3094, 3031, 3036, 3363]"
False,Blitzcrank,"[3860, 2065, 3050, 3117, 3075, 3024, 3364]",Ezreal,"[3042, 6632, 3110, 3156, 6694, 3158, 3363]",Leblanc,"[3089, 3157, 3165, 6655, 4632, 3020, 3363]",Karthus,"[6653, 3157, 3020, 4637, 3135, 3089, 3364]",Darius,"[6631, 3193, 3053, 3047, 3181, 3071, 3364]",True,Brand,"[3853, 3157, 3116, 3020, 7012, 3165, 3364]",Jhin,"[3156, 3094, 7006, 3009, 3036, 3095, 3363]",Lucian,"[7008, 6676, 3111, 3091, 3508, 3031, 3363]",Volibear,"[7003, 3143, 2055, 3111, 3065, 3075, 3364]",Ornn,"[7004, 3075, 3001, 3193, 3047, 3110, 3363]"
True,Tryndamere,"[1055, 6670, 3006, 1018, 2031, 1037, 3340]",Senna,"[3864, 3009, 3044, 3067, 0, 0, 3364]",Ziggs,"[3157, 2424, 3070, 2031, 3020, 2055, 3363]",Yasuo,"[1055, 0, 6670, 1055, 1053, 3006, 3340]",Khazix,"[2031, 6691, 3158, 1036, 0, 0, 3364]",False,Kled,"[1055, 6630, 3044, 3047, 1037, 0, 3340]",LeeSin,"[3047, 2031, 6692, 1036, 1029, 0, 3340]",Nami,"[3853, 2065, 3117, 0, 0, 0, 3364]",Samira,"[6673, 0, 3006, 1036, 0, 0, 3340]",Kayle,"[3115, 1052, 1028, 0, 1055, 3006, 3363]"
False,Darius,"[2031, 3044, 6631, 3047, 1054, 1037, 3340]",Lucian,"[6671, 1055, 3006, 3133, 1036, 3070, 3363]",Akali,"[1054, 2031, 3020, 3041, 1052, 4633, 3363]",Graves,"[6673, 2031, 3047, 6676, 1036, 1036, 3340]",Thresh,"[2055, 3190, 3855, 3111, 0, 2031, 3364]",True,Seraphine,"[3853, 6617, 3020, 4642, 3916, 2031, 3364]",Rengar,"[3133, 2031, 6692, 3158, 1036, 3057, 3340]",Galio,"[6656, 3047, 2031, 1056, 1029, 1052, 3363]",Jhin,"[6671, 2055, 3009, 3134, 1055, 0, 3340]",Yasuo,"[6673, 1037, 3006, 1018, 0, 0, 3364]"
False,Sona,"[3114, 2055, 3853, 1052, 2065, 3158, 3364]",Varus,"[6692, 3042, 3035, 3158, 1055, 0, 3363]",Sylas,"[3108, 6656, 3157, 3158, 1082, 3067, 3364]",Trundle,"[0, 3748, 6632, 3067, 3082, 3111, 3364]",Fiora,"[3053, 6631, 3140, 3074, 3047, 0, 3364]",True,Rell,"[3111, 3190, 3860, 3076, 1028, 0, 3364]",Jhin,"[6671, 6676, 3094, 3123, 1036, 3009, 3363]",Malzahar,"[3020, 6653, 3165, 3116, 0, 0, 3363]",Nunu,"[6662, 3742, 1082, 3158, 0, 0, 3363]",Jayce,"[1055, 3042, 6692, 3158, 3134, 1036, 3363]"
False,Maokai,"[2055, 3047, 3860, 1011, 1052, 4005, 3364]",Kalista,"[1055, 6673, 3085, 6677, 3123, 3006, 3363]",Katarina,"[4633, 2421, 1082, 3115, 3020, 3108, 3340]",XinZhao,"[3053, 6630, 3047, 6609, 0, 0, 3364]",Sett,"[6630, 3047, 3076, 1055, 3053, 3077, 3340]",True,Nautilus,"[2055, 3190, 3860, 3076, 3047, 1011, 3364]",Tristana,"[3033, 6672, 3006, 3046, 1036, 1036, 3363]",Sylas,"[2031, 2420, 6656, 3158, 1082, 1029, 3340]",MasterYi,"[3124, 3047, 3082, 1029, 0, 6672, 3364]",Irelia,"[3153, 6673, 1042, 0, 3047, 0, 3363]"
False,Sona,"[3853, 3107, 6655, 3040, 3158, 1052, 3364]",Lucian,"[3036, 3508, 6672, 3123, 3006, 1053, 3363]",Katarina,"[4633, 3115, 3157, 3020, 0, 1082, 3340]",Nocturne,"[6609, 6631, 3134, 3047, 3026, 3053, 3364]",DrMundo,"[3143, 6662, 3105, 3075, 1054, 3047, 3340]",True,Senna,"[3864, 6672, 3124, 3009, 1042, 1042, 3363]",Sion,"[3067, 3143, 3047, 3075, 6662, 1011, 3340]",Galio,"[3152, 3157, 3111, 1056, 3076, 1011, 3364]",Shaco,"[3068, 3748, 3053, 1057, 3047, 2055, 3364]",Riven,"[3071, 1031, 6630, 3123, 3047, 0, 3364]"
False,Brand,"[3860, 3020, 6653, 3165, 1028, 3157, 3364]",Graves,"[6673, 3071, 3047, 1018, 6676, 1053, 3364]",Corki,"[3508, 3042, 6673, 3033, 3094, 3020, 3363]",Ashe,"[3091, 6673, 3006, 3085, 1043, 0, 3363]",Yasuo,"[6333, 3006, 6673, 3033, 3031, 1057, 3340]",True,Nami,"[3853, 2065, 2055, 3011, 3117, 3114, 3364]",Jhin,"[6676, 3033, 6671, 2015, 3009, 0, 3363]",Sylas,"[4629, 6656, 3157, 3165, 0, 3158, 3340]",LeeSin,"[6692, 6609, 3158, 3053, 0, 3814, 3340]",Nasus,"[1054, 6632, 3047, 3075, 3065, 1028, 3340]"
False,Yuumi,"[2065, 3504, 3853, 3114, 1052, 2055, 3364]",Twitch,"[1055, 6671, 3006, 3085, 6676, 0, 3340]",Veigar,"[6656, 3157, 1058, 1058, 1056, 3020, 3363]",FiddleSticks,"[4637, 0, 3157, 3152, 3020, 0, 3330]",Teemo,"[4637, 3115, 0, 1052, 6653, 3020, 3364]",True,Thresh,"[3857, 3190, 3076, 3111, 1057, 0, 3364]",Katarina,"[1055, 3115, 4633, 3020, 3191, 0, 3364]",Caitlyn,"[1055, 3006, 6691, 6676, 0, 0, 3363]",Nocturne,"[6631, 3053, 1036, 3111, 0, 0, 3364]",Akshan,"[6672, 3748, 3091, 3111, 0, 0, 3340]"
False,Sona,"[3850, 2003, 0, 0, 0, 0, 3340]",Caitlyn,"[1055, 0, 0, 0, 0, 0, 3340]",Syndra,"[2033, 0, 0, 0, 0, 0, 3340]",Kayn,"[1039, 2031, 0, 0, 0, 0, 3364]",Aatrox,"[1054, 2003, 0, 0, 0, 0, 3340]",True,Ahri,"[2003, 0, 3850, 0, 0, 0, 3340]",Aphelios,"[1036, 2003, 0, 0, 0, 0, 3340]",Akshan,"[1055, 0, 0, 0, 0, 0, 3340]",FiddleSticks,"[2419, 0, 0, 1039, 0, 0, 3330]",Irelia,"[0, 0, 0, 0, 0, 0, 0]"
True,Pyke,"[6693, 3857, 3117, 3134, 1036, 0, 3364]",Kaisa,"[1055, 3006, 6671, 3086, 6676, 1036, 3363]",Yasuo,"[3031, 3006, 2055, 3086, 6673, 0, 3364]",FiddleSticks,"[3152, 2055, 3157, 3916, 3020, 0, 3330]",Riven,"[1037, 6630, 3047, 3071, 3053, 3133, 3364]",False,Lulu,"[2065, 3853, 2055, 1082, 3158, 3011, 3364]",Caitlyn,"[6691, 3036, 2055, 3006, 3086, 2015, 3363]",Katarina,"[3152, 2421, 3020, 3115, 3191, 1052, 3363]",Kayn,"[6691, 3004, 3158, 6695, 1036, 0, 3364]",Sett,"[3748, 3111, 6631, 3053, 3067, 0, 3364]"
True,Soraka,"[3853, 3047, 2031, 6617, 6616, 1028, 3364]",Caitlyn,"[6672, 3006, 3095, 1037, 1018, 3134, 3363]",Zed,"[1054, 6691, 6676, 3047, 1036, 1036, 3340]",Lillia,"[3157, 6653, 3916, 4637, 3020, 3108, 3364]",Akshan,"[2055, 0, 3026, 0, 3091, 6671, 3363]",False,Pyke,"[6691, 3857, 3117, 3179, 1036, 0, 3364]",Ashe,"[1055, 3006, 6673, 3086, 0, 0, 3364]",Ryze,"[6656, 3157, 3047, 3040, 3916, 2055, 3363]",LeeSin,"[3047, 6630, 3026, 3053, 3133, 2055, 3340]",Akali,"[3152, 3157, 3041, 3020, 3089, 1026, 3364]"
False,Sett,"[3076, 3857, 6630, 3044, 3047, 1037, 3364]",Ezreal,"[1055, 3110, 3158, 6632, 3133, 3042, 3363]",Garen,"[2055, 3143, 3006, 3075, 3742, 6631, 3363]",Mordekaiser,"[2420, 4633, 3047, 4637, 3075, 1052, 3363]",Graves,"[6671, 3006, 3072, 0, 0, 0, 3364]",True,Pyke,"[3857, 6691, 3142, 3111, 3179, 3123, 3364]",Gangplank,"[3036, 3508, 6673, 0, 3047, 0, 3363]",Yasuo,"[6333, 3006, 6673, 3031, 1031, 0, 3340]",Viego,"[3153, 2031, 3006, 1057, 6632, 1042, 3364]",Jinx,"[1055, 6672, 3006, 3085, 3031, 2015, 3340]"
True,Lulu,"[3107, 3117, 2065, 3504, 3114, 3853, 3364]",Varus,"[3042, 6694, 3158, 6676, 1037, 6693, 3363]",Xerath,"[3089, 6655, 3020, 4628, 3041, 0, 3363]",Gwen,"[3115, 3158, 4633, 1033, 3157, 1028, 3364]",DrMundo,"[3083, 6662, 3742, 3065, 3075, 4401, 3340]",False,Seraphine,"[3853, 4005, 3011, 3111, 1028, 3157, 3364]",LeeSin,"[3047, 6630, 2055, 3076, 3026, 3053, 3340]",Kassadin,"[6656, 3157, 3040, 3020, 3089, 3135, 3364]",Ezreal,"[3042, 6632, 3153, 6694, 3158, 6609, 3363]",TahmKench,"[3083, 6662, 3076, 3047, 1029, 1029, 3363]"
True,Blitzcrank,"[3860, 2065, 3117, 3075, 1027, 1029, 3364]",Graves,"[3036, 6676, 6692, 3047, 3031, 0, 3340]",Sylas,"[3157, 6653, 3047, 4629, 3165, 0, 3363]",Ekko,"[3020, 3916, 3152, 3057, 3113, 3157, 3364]",MissFortune,"[3123, 6671, 3157, 6676, 3031, 3006, 3363]",False,Rakan,"[3860, 3050, 2065, 3158, 3082, 2055, 3364]",Xayah,"[3046, 3508, 3031, 0, 3006, 6671, 3363]",Zed,"[3814, 3133, 3158, 6691, 6694, 6676, 3340]",Vi,"[6632, 6333, 3075, 3053, 1057, 3111, 3364]",Garen,"[3053, 3047, 3078, 3075, 3742, 3133, 3340]"
False,Akshan,"[1037, 6671, 2055, 3117, 6676, 3123, 3340]",Senna,"[3864, 6672, 3006, 6677, 3094, 0, 3364]",Jhin,"[6671, 1018, 3047, 1038, 1083, 3094, 3363]",Viego,"[3047, 3053, 6632, 3091, 1031, 0, 3364]",Akali,"[1054, 3157, 3020, 3916, 1026, 4633, 3340]",True,Nami,"[3853, 3011, 4005, 3117, 2055, 1004, 3364]",Draven,"[6673, 3123, 3006, 3094, 3072, 0, 3340]",Lucian,"[1055, 6673, 6676, 1036, 3006, 0, 3340]",Gragas,"[4636, 3020, 2031, 3108, 3157, 0, 3364]",Gwen,"[3115, 4635, 3111, 1026, 0, 0, 3340]"
True,Sett,"[3857, 3067, 3047, 3076, 2055, 3044, 3364]",Renekton,"[1055, 6029, 3047, 3067, 0, 3044, 3340]",Caitlyn,"[1055, 2031, 6695, 1001, 6676, 0, 3340]",Olaf,"[3044, 2031, 6029, 3047, 0, 0, 3364]",Mordekaiser,"[1054, 2031, 3076, 4633, 2055, 0, 3363]",False,Soraka,"[3851, 2003, 0, 3009, 1028, 4642, 3364]",Kaisa,"[1055, 2031, 6672, 3006, 1037, 0, 3340]",Zed,"[6692, 2031, 3123, 1036, 3158, 1036, 3364]",Diana,"[2031, 3152, 2421, 3020, 1082, 0, 3364]",Singed,"[4633, 3009, 2033, 2055, 1026, 1052, 3340]"
True,Thresh,"[3857, 3190, 2055, 0, 3117, 0, 3364]",Samira,"[1055, 6673, 0, 0, 3006, 0, 3364]",Kayle,"[1056, 3115, 0, 3006, 0, 2055, 3340]",MasterYi,"[2031, 6691, 3006, 1036, 0, 0, 3364]",Tryndamere,"[1054, 3006, 6671, 1037, 1018, 1036, 3340]",False,Soraka,"[3853, 3504, 1052, 3158, 1052, 3114, 3364]",Ashe,"[1055, 6672, 1053, 3006, 0, 0, 3340]",Zed,"[6692, 6676, 2031, 1037, 3158, 0, 3340]",Sylas,"[6656, 2031, 2421, 3108, 3158, 3041, 3363]",Quinn,"[6673, 3006, 2031, 1055, 1037, 0, 3340]"
True,Leona,"[3111, 3105, 3860, 3076, 0, 1028, 3364]",Kaisa,"[1055, 6672, 3006, 3123, 3051, 1057, 3363]",Akshan,"[1055, 3111, 3091, 6670, 0, 0, 3363]",Evelynn,"[3020, 1058, 4636, 1082, 0, 0, 3340]",Yone,"[1055, 3031, 3006, 6673, 0, 2055, 3340]",False,Soraka,"[3853, 2055, 3067, 6617, 3114, 3158, 3364]",Vayne,"[3046, 1042, 3006, 0, 6673, 2055, 3363]",Lissandra,"[3157, 0, 3020, 1082, 6655, 0, 3363]",FiddleSticks,"[4630, 3152, 3157, 3020, 1026, 0, 3330]",Camille,"[6632, 2422, 3123, 3074, 1055, 0, 3340]"
True,Pyke,"[6693, 3142, 3857, 6695, 3117, 3179, 3364]",Draven,"[6676, 6673, 3006, 3031, 3086, 0, 3340]",Vladimir,"[3152, 3157, 3020, 4629, 1082, 1033, 3340]",LeeSin,"[6609, 6630, 6333, 3047, 1036, 1028, 3340]",Gnar,"[1053, 6632, 1043, 3047, 3181, 3091, 3363]",False,Janna,"[3860, 3158, 2065, 3011, 6616, 0, 3364]",Urgot,"[6630, 3123, 3047, 3133, 3077, 3067, 3363]",Neeko,"[4629, 6653, 3165, 3115, 3157, 3020, 3363]",Lucian,"[3031, 3006, 3508, 6675, 3033, 6671, 3363]",Viego,"[3047, 3153, 6632, 3053, 6333, 1029, 3340]"
True,Nami,"[4005, 6616, 3853, 3504, 3047, 3076, 3364]",Jhin,"[6671, 3026, 3009, 6676, 3094, 3036, 3363]",Zoe,"[6656, 4628, 3020, 1026, 4630, 0, 3363]",Warwick,"[3075, 3153, 3047, 3065, 6632, 1036, 3364]",Kennen,"[3152, 3157, 2055, 1052, 0, 3020, 3364]",False,Seraphine,"[3853, 3158, 4005, 3916, 6616, 2421, 3364]",MissFortune,"[6671, 6676, 3006, 3031, 3123, 0, 3340]",TwistedFate,"[6656, 3157, 3100, 3089, 3111, 3094, 3363]",Shaco,"[6653, 4629, 3020, 3089, 0, 3157, 3340]",LeeSin,"[6630, 1011, 3111, 3053, 3076, 3071, 3340]"
True,Lissandra,"[3157, 6653, 3070, 2055, 1052, 3020, 3363]",Samira,"[6676, 6673, 3047, 3031, 3035, 0, 3340]",Nocturne,"[1011, 3076, 6691, 3158, 3134, 1037, 3363]",Urgot,"[3071, 3047, 6631, 3123, 1036, 1036, 3340]",Swain,"[6653, 3020, 3853, 3165, 1028, 3157, 3364]",False,Taric,"[3860, 3190, 2055, 3067, 3158, 3107, 3364]",Draven,"[6676, 3072, 1018, 0, 6673, 3006, 3363]",Velkoz,"[3157, 6655, 3020, 3089, 1056, 3916, 3340]",Khazix,"[3111, 6691, 6694, 6695, 1038, 3814, 3364]",Mordekaiser,"[4633, 3047, 4637, 3075, 1033, 1028, 3340]"
True,Thresh,"[3858, 2003, 2010, 0, 0, 0, 3340]",Kaisa,"[0, 0, 0, 0, 0, 0, 0]",Kayle,"[1082, 2031, 0, 0, 0, 0, 3340]",JarvanIV,"[1039, 2031, 0, 0, 0, 0, 3364]",Yone,"[1054, 0, 0, 0, 0, 0, 3340]",False,Rakan,"[3858, 2003, 0, 0, 0, 0, 3340]",Vayne,"[1055, 2003, 0, 0, 0, 0, 3340]",Ryze,"[2419, 1027, 2031, 2055, 0, 0, 3340]",Kayn,"[1039, 2031, 1036, 0, 0, 0, 3340]",Fiora,"[1055, 0, 0, 0, 0, 0, 3340]"
False,Janna,"[3117, 3853, 2055, 3114, 6617, 1082, 3364]",Ezreal,"[3057, 3044, 2055, 0, 3158, 3004, 3363]",Sylas,"[1082, 2031, 6655, 3158, 3067, 3108, 3340]",Warwick,"[0, 6632, 3748, 0, 1001, 0, 3364]",Yone,"[1054, 1037, 6673, 1018, 3006, 1038, 3340]",True,Morgana,"[2424, 3851, 3158, 4642, 3191, 2055, 3364]",Samira,"[1053, 3006, 6670, 1018, 0, 1055, 3340]",Irelia,"[1055, 2031, 3153, 3111, 1036, 0, 3340]",FiddleSticks,"[3108, 3152, 2424, 2055, 1001, 1052, 3330]",Sett,"[1055, 2031, 3051, 3047, 1028, 1037, 3340]"
False,Seraphine,"[3860, 4642, 2065, 3111, 3916, 3157, 3364]",Ashe,"[3091, 3085, 6673, 3006, 1043, 1053, 3363]",Akali,"[3089, 3157, 3020, 4633, 3102, 0, 3340]",Hecarim,"[6632, 3026, 3053, 3158, 2055, 0, 3364]",Gangplank,"[1018, 6632, 3111, 3053, 3065, 3134, 3363]",True,Lulu,"[3158, 3853, 2065, 3114, 3011, 3067, 3364]",Kaisa,"[3026, 3046, 6671, 6676, 3006, 3033, 3363]",Irelia,"[3111, 2033, 6632, 3153, 3123, 3091, 3363]",Ekko,"[3152, 2420, 3089, 3020, 3100, 4629, 3364]",Mordekaiser,"[3115, 4633, 3111, 3916, 2055, 1028, 3363]"
True,Sett,"[6631, 3009, 3044, 1028, 0, 3857, 3364]",Ashe,"[3091, 6673, 3006, 3123, 3086, 0, 3363]",Yone,"[1055, 6673, 3006, 3031, 1053, 0, 3340]",Graves,"[6673, 3035, 3133, 3047, 2055, 0, 3364]",Aatrox,"[1055, 3133, 6630, 3047, 1036, 0, 3340]",False,Janna,"[2065, 2031, 1052, 3853, 3117, 3011, 3364]",Ezreal,"[1055, 6632, 2003, 3042, 3158, 2055, 3363]",Ahri,"[1056, 3157, 2031, 3020, 6655, 0, 3340]",XinZhao,"[3047, 6630, 2031, 3053, 3057, 1018, 3340]",Camille,"[3053, 3078, 3133, 3158, 3074, 1029, 3340]"
True,Lulu,"[3853, 2065, 2055, 3114, 3158, 1057, 3364]",Kaisa,"[1037, 2003, 2055, 6672, 3006, 3134, 3340]",Lissandra,"[3191, 6656, 2421, 3020, 0, 0, 3363]",LeeSin,"[6630, 2055, 2031, 3158, 3044, 1037, 3340]",TahmKench,"[1054, 6662, 3076, 3111, 1028, 0, 3363]",False,Galio,"[1056, 3152, 2421, 3191, 3111, 2031, 3340]",Ashe,"[2055, 6673, 3085, 3091, 0, 3006, 3363]",Pyke,"[3857, 3111, 6691, 6695, 3179, 0, 3364]",Zed,"[6692, 6695, 3071, 3158, 3133, 1036, 3364]",Chogath,"[2031, 3075, 3047, 3044, 6662, 1056, 3363]"
False,Sett,"[1054, 0, 0, 0, 0, 0, 3340]",Ezreal,"[3070, 2003, 0, 0, 0, 0, 3340]",Garen,"[1055, 2003, 0, 0, 0, 0, 3340]",Diana,"[1035, 2031, 0, 0, 0, 0, 3340]",Senna,"[3862, 2003, 0, 0, 0, 0, 3340]",True,Swain,"[2419, 3850, 2003, 0, 0, 0, 3340]",MissFortune,"[1055, 2003, 0, 0, 0, 0, 0]",Irelia,"[0, 2033, 0, 0, 0, 0, 3340]",Sylas,"[1056, 2003, 2010, 0, 0, 0, 3340]",MasterYi,"[1039, 2031, 0, 0, 0, 0, 3340]"
True,Rakan,"[3859, 3067, 1001, 2031, 1029, 2055, 3364]",Ezreal,"[3070, 6632, 1036, 3158, 0, 0, 3340]",Orianna,"[1056, 0, 6655, 3070, 1001, 1029, 3363]",Graves,"[1018, 2031, 6692, 3047, 3134, 0, 3364]",TahmKench,"[1054, 6660, 3047, 1029, 0, 0, 3340]",False,Thresh,"[2423, 3855, 3067, 1029, 3117, 1033, 3364]",Yasuo,"[1055, 1038, 6673, 1018, 3006, 2055, 3340]",Ashe,"[0, 2003, 1055, 3006, 3091, 1053, 3340]",LeeSin,"[6630, 2031, 3047, 1036, 2055, 0, 3340]",Fiora,"[1054, 3047, 6630, 1036, 3057, 1036, 3340]"
True,Alistar,"[3190, 3860, 2031, 3222, 3111, 0, 3364]",Ashe,"[3140, 3006, 6673, 2055, 3091, 3086, 3363]",Yone,"[3031, 3006, 6673, 1036, 2055, 3140, 3340]",Viego,"[6632, 0, 3111, 3153, 1033, 0, 3364]",Lillia,"[4629, 3157, 6653, 3158, 4637, 1033, 3340]",False,Leona,"[3860, 3068, 3111, 3076, 1011, 0, 3364]",Aphelios,"[1055, 6673, 3006, 6676, 3036, 0, 3363]",Malzahar,"[3020, 6653, 4637, 3116, 3135, 3916, 3363]",Malphite,"[6662, 1057, 3066, 3111, 1028, 0, 3363]",Amumu,"[3068, 3047, 4637, 3105, 0, 0, 3364]"
False,Thresh,"[3857, 3190, 2031, 0, 0, 3117, 3364]",Caitlyn,"[6672, 0, 3006, 1055, 3134, 0, 3363]",Yasuo,"[6673, 3006, 0, 0, 1054, 1018, 3363]",Diana,"[3115, 0, 3020, 1082, 0, 3152, 3364]",Yone,"[1054, 6673, 3006, 1038, 0, 0, 3340]",True,Rakan,"[1029, 3067, 0, 3860, 3111, 1033, 3364]",Tristana,"[1055, 3006, 6670, 1037, 1018, 2055, 3363]",Anivia,"[2031, 2420, 3020, 3070, 1056, 6653, 3363]",Khazix,"[2031, 6691, 3134, 1001, 0, 0, 3364]",Malphite,"[3068, 2033, 3047, 3076, 0, 0, 3340]"
True,Ezreal,"[6694, 3042, 3123, 3158, 6632, 3077, 3363]",Brand,"[3853, 3157, 6653, 4637, 3020, 0, 3364]",Zed,"[3111, 6691, 3142, 6676, 3123, 3133, 3364]",Amumu,"[3047, 3143, 3068, 3075, 0, 0, 3364]",Akshan,"[3091, 6672, 3006, 3033, 3124, 3153, 3340]",False,Senna,"[6671, 3026, 3864, 3095, 3009, 3094, 3363]",Kaisa,"[3026, 3046, 6672, 3006, 6676, 3033, 3363]",Ekko,"[3152, 3157, 3100, 3020, 0, 0, 3364]",Sejuani,"[8001, 3083, 3193, 3075, 3068, 3111, 3364]",DrMundo,"[3143, 6664, 4401, 3075, 0, 3047, 3364]"
True,Lulu,"[3851, 2010, 3067, 4642, 0, 1001, 3364]",Vayne,"[1055, 6673, 2055, 1001, 1042, 1036, 3363]",Galio,"[1056, 3145, 3111, 1026, 2031, 0, 3340]",Nocturne,"[6631, 2031, 3047, 1028, 1036, 0, 3364]",Malphite,"[1056, 3111, 2033, 6660, 1033, 3076, 3340]",False,Thresh,"[3190, 2055, 3855, 1029, 3158, 0, 3340]",Samira,"[1055, 3006, 6673, 3134, 1037, 2055, 3340]",Sylas,"[2033, 3020, 6656, 0, 0, 0, 3364]",Gragas,"[4636, 2031, 1052, 0, 0, 3158, 3364]",Urgot,"[3047, 3077, 3044, 1055, 1028, 0, 3340]"
False,Leona,"[3076, 2055, 3190, 3860, 3047, 1011, 3364]",Vayne,"[6672, 3123, 3006, 3046, 3031, 3051, 3363]",Ahri,"[6653, 3165, 1082, 3157, 3158, 1052, 3363]",LeeSin,"[3111, 6630, 3026, 3053, 3071, 0, 3340]",Yone,"[6333, 6673, 3031, 3123, 3006, 3086, 3340]",True,Yuumi,"[3853, 3222, 3107, 6617, 2055, 1082, 3364]",Ezreal,"[3133, 3158, 6609, 3070, 6632, 6694, 3363]",Akshan,"[6671, 2420, 3031, 3036, 6676, 3006, 3363]",Gragas,"[3100, 3157, 3020, 1082, 3165, 4636, 3364]",MonkeyKing,"[6632, 2055, 3053, 6609, 3047, 3067, 3364]"
True,Bard,"[3001, 3853, 3009, 3067, 3916, 1011, 3364]",Akshan,"[3123, 6672, 6676, 3006, 3086, 1036, 3363]",Ahri,"[4629, 6653, 1052, 2421, 3158, 1082, 3364]",Shaco,"[3006, 6695, 3036, 0, 3123, 6693, 3364]",Camille,"[3748, 3053, 3078, 3047, 1031, 1036, 3340]",False,Zilean,"[3853, 4629, 0, 3158, 4005, 0, 3364]",Seraphine,"[6653, 3116, 2424, 3108, 3070, 3020, 3363]",Yone,"[1055, 3006, 6673, 3031, 3072, 0, 3340]",Garen,"[3078, 2055, 3142, 3046, 3044, 3006, 3364]",Riven,"[3071, 6630, 3026, 3047, 6333, 1036, 3364]"
